p_val,avg_log2FC,pct.1,pct.2,p_val_adj
0.3245152535410714,-1.9614659070042304,0.005,0.018,1
0.3245152535410714,-2.7790477414357966,0.005,0.018,1
0.3245152535410714,-2.2776100274647364,0.005,0.018,1
0.3245152535410714,-2.1369690856849557,0.005,0.018,1
0.3245152535410714,-2.2425787818755674,0.005,0.018,1
0.3245152535410714,-2.5939139902335153,0.005,0.018,1
0.3245152535410714,-2.0818426148620466,0.005,0.018,1
0.3245152535410714,-2.0921737647793126,0.005,0.018,1
0.3245152535410714,-1.8921021593801606,0.005,0.018,1
0.3245152535410714,-2.12376651778203,0.005,0.018,1
0.3245152535410714,-2.7087566626328217,0.005,0.018,1
0.3245152535410714,-3.8777167795371787,0.005,0.018,1
0.3245152535410714,-2.4332023110564984,0.005,0.018,1
0.3245152535410714,-2.6962606799211177,0.005,0.018,1
0.3245152535410714,-1.8886021732564577,0.005,0.018,1
0.3245152535410714,-2.347920632450452,0.005,0.018,1
0.3245152535410714,-2.146558074776971,0.005,0.018,1
0.3245152535410714,-1.9032583132904861,0.005,0.018,1
0.3245152535410714,-1.9381125256198533,0.005,0.018,1
0.3245152535410714,-2.0066822883361106,0.005,0.018,1
0.3245152535410714,-2.4915098457444085,0.005,0.018,1
0.3245152535410714,-2.938343412548619,0.005,0.018,1
0.3245152535410714,-2.069470231587525,0.005,0.018,1
0.3245152535410714,-2.09481160294447,0.005,0.018,1
0.3245152535410714,-2.195275837814494,0.005,0.018,1
0.3245152535410714,-2.091224325611705,0.005,0.018,1
0.3245152535410714,-3.6565182864401926,0.005,0.018,1
0.3245152535410714,-2.564836957176328,0.005,0.018,1
0.3245152535410714,-2.2875648128875223,0.005,0.018,1
0.3245152535410714,-2.1914969929463446,0.005,0.018,1
0.3245152535410714,-2.730694033739197,0.005,0.018,1
0.3245152535410714,-2.0585581797957375,0.005,0.018,1
0.3245152535410714,-2.30369570586477,0.005,0.018,1
0.3245152535410714,-2.2824016553487025,0.005,0.018,1
0.3245152535410714,-1.8764796268167343,0.005,0.018,1
0.3245152535410714,-2.098219628766099,0.005,0.018,1
0.3245152535410714,-2.5007942762207063,0.005,0.018,1
0.3245152535410714,-2.5306944932384776,0.005,0.018,1
0.3245152535410714,-3.5111826324165203,0.005,0.018,1
0.3245152535410714,-1.8912407246883882,0.005,0.018,1
0.3245152535410714,-1.9342809226107107,0.005,0.018,1
0.3245152535410714,-2.0300482360459307,0.005,0.018,1
0.3245152535410714,-2.0447308880172415,0.005,0.018,1
0.3245152535410714,-1.95535560465538,0.005,0.018,1
0.3245152535410714,-2.6858442922590267,0.005,0.018,1
0.3245152535410714,-2.2189289604186255,0.005,0.018,1
0.3245152535410714,-2.949229938572105,0.005,0.018,1
0.3245152535410714,-3.0443692026618647,0.005,0.018,1
0.3245152535410714,-2.004020627807819,0.005,0.018,1
0.3245152535410714,-2.240786228552772,0.005,0.018,1
0.3245152535410714,-2.5641123985943914,0.005,0.018,1
0.3245152535410714,-3.5450688759625333,0.005,0.018,1
0.3245152535410714,-2.520345305718167,0.005,0.018,1
0.3245152535410714,-2.191140506231098,0.005,0.018,1
0.3245152535410714,-3.0684842557665926,0.005,0.018,1
0.3245152535410714,-2.1982818194762217,0.005,0.018,1
0.3245152535410714,-2.266140139421135,0.005,0.018,1
0.3245152535410714,-2.040576517337507,0.005,0.018,1
0.3245152535410714,-2.141579885951395,0.005,0.018,1
0.3245152535410714,-1.880551733338753,0.005,0.018,1
0.3245152535410714,-3.522596124986322,0.005,0.018,1
0.3245152535410714,-2.671926834336187,0.005,0.018,1
0.3245152535410714,-1.9903287687686255,0.005,0.018,1
0.3245152535410714,-2.217562225314011,0.005,0.018,1
0.3248088527134052,-0.4131457663105902,0.127,0.179,1
0.324843446701627,1.0855964361529504,0.093,0.054,1
0.3248843971609501,-0.2930979499326378,0.093,0.143,1
0.3258514880619636,-0.4959254114184426,0.039,0.071,1
0.3258514880619636,-0.7078799111663585,0.039,0.071,1
0.3259229008937241,0.31829831225613103,0.244,0.179,1
0.3261003024612501,0.5568828814053404,0.298,0.268,1
0.32688476335848393,1.0067155664554135,0.093,0.054,1
0.3275083647644782,0.35601516035022607,0.532,0.536,1
0.3275384747140666,-0.4251624748985964,0.137,0.196,1
0.32791345659392945,0.6460931551389724,0.073,0.036,1
0.32825275375693164,-0.7583942393281671,0.054,0.089,1
0.32825362907536265,0.3075160952928755,0.737,0.696,1
0.32856913807184346,-0.4128156494041506,0.039,0.071,1
0.32920024431134853,0.7667388962825605,0.171,0.125,1
0.32957632046255164,-0.26449751960009116,0.078,0.125,1
0.3303174048989286,-0.40437801959456726,0.19,0.25,1
0.33063522800669587,-0.9672667156083301,0.054,0.089,1
0.33063522800669587,-0.61907875555845,0.054,0.089,1
0.3309923351596141,1.0238381656534925,0.093,0.054,1
0.3310519875144973,-1.7605832329366375,0.005,0.018,1
0.3310519875144973,-1.2734355793817,0.005,0.018,1
0.3310519875144973,-1.4004180423812125,0.005,0.018,1
0.3310519875144973,-1.1759994189008864,0.005,0.018,1
0.3310519875144973,-1.771269446564368,0.005,0.018,1
0.3310519875144973,-1.1525253596342298,0.005,0.018,1
0.3310519875144973,-1.5816599144471821,0.005,0.018,1
0.3310519875144973,-1.8188236250605758,0.005,0.018,1
0.3310519875144973,-1.8521033154437938,0.005,0.018,1
0.3310519875144973,-1.747788490767281,0.005,0.018,1
0.3310519875144973,-1.2624485097600031,0.005,0.018,1
0.3310519875144973,-1.823925875405262,0.005,0.018,1
0.3310519875144973,-1.750385843034877,0.005,0.018,1
0.3310519875144973,-1.5372909050099794,0.005,0.018,1
0.3310519875144973,-1.848493864921494,0.005,0.018,1
0.3310519875144973,-1.4339677473950179,0.005,0.018,1
0.3310519875144973,-1.300234211629835,0.005,0.018,1
0.3310519875144973,-1.1975544478441584,0.005,0.018,1
0.3310519875144973,-1.6750068411646755,0.005,0.018,1
0.3310519875144973,-1.6925906640191473,0.005,0.018,1
0.3310519875144973,-1.1110628314632391,0.005,0.018,1
0.3310519875144973,-1.235080181438999,0.005,0.018,1
0.3310519875144973,-1.209983445747418,0.005,0.018,1
0.3310519875144973,-1.554247546192907,0.005,0.018,1
0.3310519875144973,-0.8647002513038107,0.005,0.018,1
0.3310519875144973,-1.4310519547949028,0.005,0.018,1
0.3310519875144973,-1.3475914039188366,0.005,0.018,1
0.3310519875144973,-1.3512576312123983,0.005,0.018,1
0.3310519875144973,-1.8529100529057319,0.005,0.018,1
0.3310519875144973,-1.413756262164477,0.005,0.018,1
0.3310519875144973,-1.3360356918960612,0.005,0.018,1
0.3310519875144973,-0.8464103687194164,0.005,0.018,1
0.3310519875144973,-1.5225472004442748,0.005,0.018,1
0.3310519875144973,-1.7505861813722765,0.005,0.018,1
0.3310519875144973,-1.56987057206402,0.005,0.018,1
0.3310519875144973,-1.6633858033583735,0.005,0.018,1
0.3310519875144973,-1.1202943921407114,0.005,0.018,1
0.3310519875144973,-1.307450772679326,0.005,0.018,1
0.3310519875144973,-1.667708313563124,0.005,0.018,1
0.3310519875144973,-1.4792945062813976,0.005,0.018,1
0.3310519875144973,-1.266557518482669,0.005,0.018,1
0.3310519875144973,-1.8066635962101412,0.005,0.018,1
0.3310519875144973,-1.6747909396512544,0.005,0.018,1
0.3310519875144973,-0.7799137988509193,0.005,0.018,1
0.3310519875144973,-1.842322555416012,0.005,0.018,1
0.3310519875144973,-1.444569247867534,0.005,0.018,1
0.3310519875144973,-1.2125911886278296,0.005,0.018,1
0.3310519875144973,-1.6098019313520089,0.005,0.018,1
0.3310519875144973,-1.7308046626674258,0.005,0.018,1
0.3310519875144973,-1.0596797743318733,0.005,0.018,1
0.3310519875144973,-1.3335264508079536,0.005,0.018,1
0.3310519875144973,-1.2176246792538938,0.005,0.018,1
0.3310519875144973,-1.7173447851601207,0.005,0.018,1
0.3310519875144973,-0.7657543881878022,0.005,0.018,1
0.3310519875144973,-1.657143668025454,0.005,0.018,1
0.3310519875144973,-1.7293071681541177,0.005,0.018,1
0.3310519875144973,-1.3266301796644466,0.005,0.018,1
0.3310519875144973,-1.5404620469473844,0.005,0.018,1
0.3310519875144973,-1.5871300467203042,0.005,0.018,1
0.3310519875144973,-1.444787197000288,0.005,0.018,1
0.3310519875144973,-1.2370950146672337,0.005,0.018,1
0.3310519875144973,-0.44590869546814815,0.005,0.018,1
0.3310519875144973,-1.300553268607695,0.005,0.018,1
0.3310519875144973,-1.294407206188814,0.005,0.018,1
0.3310519875144973,-1.745381436223301,0.005,0.018,1
0.3310519875144973,-1.8667880903012373,0.005,0.018,1
0.3310519875144973,-1.741269437903465,0.005,0.018,1
0.3310519875144973,-1.533564064190215,0.005,0.018,1
0.3310519875144973,-0.8930365109724274,0.005,0.018,1
0.3310519875144973,-1.6358777968029372,0.005,0.018,1
0.3310519875144973,-1.8555810421190122,0.005,0.018,1
0.3310519875144973,-0.956418402225391,0.005,0.018,1
0.3310519875144973,-1.3763217120556401,0.005,0.018,1
0.3310519875144973,-1.3164830290995901,0.005,0.018,1
0.3310519875144973,-1.1816228040990246,0.005,0.018,1
0.3310519875144973,-1.5739086811506589,0.005,0.018,1
0.3310519875144973,-1.1309822340293332,0.005,0.018,1
0.3310519875144973,-0.8696012369970632,0.005,0.018,1
0.3310519875144973,-1.6310312422610265,0.005,0.018,1
0.3310519875144973,-1.514366545766733,0.005,0.018,1
0.3310519875144973,-1.847941522547361,0.005,0.018,1
0.3310519875144973,-1.6507950404582399,0.005,0.018,1
0.3310519875144973,-1.1973575653723527,0.005,0.018,1
0.3310519875144973,-1.521418876914983,0.005,0.018,1
0.3310519875144973,-1.6803911230660944,0.005,0.018,1
0.3310519875144973,-1.5080880289843894,0.005,0.018,1
0.3310519875144973,-1.562452685813219,0.005,0.018,1
0.3310519875144973,-1.1427171179489957,0.005,0.018,1
0.3310519875144973,-0.8995068962884174,0.005,0.018,1
0.3310519875144973,-1.759010285301621,0.005,0.018,1
0.3310519875144973,-1.8251124473430727,0.005,0.018,1
0.3310519875144973,-0.9844298856055174,0.005,0.018,1
0.3310519875144973,-1.355270880060762,0.005,0.018,1
0.3310519875144973,-1.644925213588972,0.005,0.018,1
0.3310519875144973,-1.391084758176583,0.005,0.018,1
0.3310519875144973,-1.1755172348780727,0.005,0.018,1
0.3310519875144973,-1.025721665689527,0.005,0.018,1
0.3310519875144973,-1.4739388944767837,0.005,0.018,1
0.3310519875144973,-1.7361562836510371,0.005,0.018,1
0.3310519875144973,-1.4525082384220145,0.005,0.018,1
0.3310519875144973,-1.6614445028317002,0.005,0.018,1
0.3310519875144973,-1.6409464768393,0.005,0.018,1
0.3310519875144973,-0.6548711803710816,0.005,0.018,1
0.3310519875144973,-1.5340930228094756,0.005,0.018,1
0.3310519875144973,-1.436909846712438,0.005,0.018,1
0.3310519875144973,-1.6484112645599147,0.005,0.018,1
0.3310519875144973,-1.854942720037466,0.005,0.018,1
0.3310519875144973,-1.1119867313561276,0.005,0.018,1
0.3310519875144973,-1.1036248981058323,0.005,0.018,1
0.3310519875144973,-1.440841045188769,0.005,0.018,1
0.3310519875144973,-1.6668349758125593,0.005,0.018,1
0.3310519875144973,-1.637513700807359,0.005,0.018,1
0.3310519875144973,-1.2384841457406983,0.005,0.018,1
0.3310519875144973,-1.5153831376934406,0.005,0.018,1
0.3310519875144973,-1.256045199377298,0.005,0.018,1
0.3310519875144973,-1.3922907013933248,0.005,0.018,1
0.3310519875144973,-0.3871270835352538,0.005,0.018,1
0.3310519875144973,-1.198543170931706,0.005,0.018,1
0.3310519875144973,-1.455743350868298,0.005,0.018,1
0.3310519875144973,-1.6708105454519693,0.005,0.018,1
0.3310519875144973,-1.2085819696848423,0.005,0.018,1
0.3310519875144973,-1.3660771619314067,0.005,0.018,1
0.3310519875144973,-1.4557958173198573,0.005,0.018,1
0.3310519875144973,-1.4870642427958263,0.005,0.018,1
0.3310519875144973,-1.2042840733683136,0.005,0.018,1
0.3310519875144973,-1.5550939655259821,0.005,0.018,1
0.3310519875144973,-1.5227450583402327,0.005,0.018,1
0.3310519875144973,-1.5937535235774751,0.005,0.018,1
0.3310519875144973,-1.4131884442121452,0.005,0.018,1
0.3310519875144973,-1.7810742783777007,0.005,0.018,1
0.3310519875144973,-1.1831579371582386,0.005,0.018,1
0.3310519875144973,-1.5997335218954234,0.005,0.018,1
0.3310519875144973,-1.556411587292331,0.005,0.018,1
0.3310519875144973,-1.382305604022764,0.005,0.018,1
0.3310519875144973,-1.8514341916058532,0.005,0.018,1
0.3310519875144973,-0.9912733888154035,0.005,0.018,1
0.3310519875144973,-1.7646168055739722,0.005,0.018,1
0.3310519875144973,-1.4549454205185084,0.005,0.018,1
0.3310519875144973,-1.5531411915779048,0.005,0.018,1
0.3310519875144973,-1.5898407105684935,0.005,0.018,1
0.3310519875144973,-1.8507138417815248,0.005,0.018,1
0.3310519875144973,-1.4612441623245216,0.005,0.018,1
0.3310519875144973,-1.6693752123128842,0.005,0.018,1
0.3310519875144973,-1.4059242393133067,0.005,0.018,1
0.3310519875144973,-1.3957778631765612,0.005,0.018,1
0.3310519875144973,-0.868669078853713,0.005,0.018,1
0.3310519875144973,-1.254251995026448,0.005,0.018,1
0.3310519875144973,-1.5421960450602068,0.005,0.018,1
0.3310519875144973,-1.6328327540662224,0.005,0.018,1
0.3310519875144973,-1.7778187925771554,0.005,0.018,1
0.3310519875144973,-1.2604918486125332,0.005,0.018,1
0.3310519875144973,-1.6816086201531792,0.005,0.018,1
0.3310519875144973,-1.7396099959940163,0.005,0.018,1
0.3310519875144973,-1.5944503742462812,0.005,0.018,1
0.3310519875144973,-1.5921003833909984,0.005,0.018,1
0.3310519875144973,-1.5992938097552738,0.005,0.018,1
0.3310519875144973,-1.4043527039547188,0.005,0.018,1
0.3310519875144973,-1.621409871308003,0.005,0.018,1
0.3310519875144973,-0.8191842596990107,0.005,0.018,1
0.3310519875144973,-1.5058599181458892,0.005,0.018,1
0.3310519875144973,-1.4973529976683668,0.005,0.018,1
0.3310519875144973,-1.7589055222398802,0.005,0.018,1
0.3310519875144973,-1.466927425519554,0.005,0.018,1
0.3310519875144973,-1.2737611599483758,0.005,0.018,1
0.3310519875144973,-0.7275343152244838,0.005,0.018,1
0.3310519875144973,-0.8281128832184201,0.005,0.018,1
0.3310519875144973,-1.0627315592340425,0.005,0.018,1
0.3310519875144973,-1.5230512639480933,0.005,0.018,1
0.3310519875144973,-1.5644667456577324,0.005,0.018,1
0.3310519875144973,-1.7802216011132295,0.005,0.018,1
0.3310519875144973,-1.6773550028293287,0.005,0.018,1
0.3310519875144973,-1.395965205542752,0.005,0.018,1
0.3310519875144973,-0.9498346758335572,0.005,0.018,1
0.3310519875144973,-1.819849732460876,0.005,0.018,1
0.3310519875144973,-1.6704658149747855,0.005,0.018,1
0.3310519875144973,-1.4195212552881689,0.005,0.018,1
0.3310519875144973,-1.570426403576004,0.005,0.018,1
0.3310519875144973,-1.4496657183099408,0.005,0.018,1
0.3310519875144973,-1.774731795352226,0.005,0.018,1
0.3310519875144973,-1.7457360123051129,0.005,0.018,1
0.3310519875144973,-1.2726913226124257,0.005,0.018,1
0.3310519875144973,-1.702319648801975,0.005,0.018,1
0.3310519875144973,-1.2581024182697291,0.005,0.018,1
0.3310519875144973,-1.805410094866848,0.005,0.018,1
0.3310519875144973,-1.360529521091859,0.005,0.018,1
0.3310519875144973,-1.838174026196016,0.005,0.018,1
0.3310519875144973,-1.3088517617294713,0.005,0.018,1
0.3310519875144973,-1.3082724986577405,0.005,0.018,1
0.3310519875144973,-1.6034136209319971,0.005,0.018,1
0.3310519875144973,-1.645417042221165,0.005,0.018,1
0.3310519875144973,-1.217499330762105,0.005,0.018,1
0.3310519875144973,-1.4153343806840146,0.005,0.018,1
0.3310519875144973,-1.4533769727425883,0.005,0.018,1
0.3310519875144973,-1.7588234417339086,0.005,0.018,1
0.3310519875144973,-1.136346092801534,0.005,0.018,1
0.3310519875144973,-1.15587530994575,0.005,0.018,1
0.3310519875144973,-0.8012000233560892,0.005,0.018,1
0.3310519875144973,-1.4567660734030694,0.005,0.018,1
0.3310519875144973,-1.1668638533479854,0.005,0.018,1
0.3310519875144973,-0.6887348744472526,0.005,0.018,1
0.3310519875144973,-1.2370684140588235,0.005,0.018,1
0.3310519875144973,-1.0539829499182565,0.005,0.018,1
0.3310519875144973,-1.6605632754508788,0.005,0.018,1
0.3310519875144973,-1.7375165219994537,0.005,0.018,1
0.3310519875144973,-1.7306785611103477,0.005,0.018,1
0.3310519875144973,-1.6193078330720896,0.005,0.018,1
0.3310519875144973,-1.7056739726164083,0.005,0.018,1
0.3310519875144973,-0.687528856724585,0.005,0.018,1
0.3310519875144973,-1.682357389756164,0.005,0.018,1
0.3310519875144973,-1.8133988162306371,0.005,0.018,1
0.3310519875144973,-1.815193698701301,0.005,0.018,1
0.3310519875144973,-1.5791399921252687,0.005,0.018,1
0.3310519875144973,-1.8258037699686271,0.005,0.018,1
0.3310519875144973,-1.472257575674405,0.005,0.018,1
0.3310519875144973,-1.2799263777480334,0.005,0.018,1
0.3310519875144973,-1.3518193090425221,0.005,0.018,1
0.3310519875144973,-1.3981738816540705,0.005,0.018,1
0.3310519875144973,-1.4641791035108698,0.005,0.018,1
0.3310519875144973,-0.7334008135293075,0.005,0.018,1
0.3310519875144973,-1.4734967562702685,0.005,0.018,1
0.3310519875144973,-1.153746687252796,0.005,0.018,1
0.3310519875144973,-1.3021085022371794,0.005,0.018,1
0.3310519875144973,-1.265478706837631,0.005,0.018,1
0.3310519875144973,-1.7614266973798713,0.005,0.018,1
0.3310519875144973,-1.1842190182175143,0.005,0.018,1
0.3310519875144973,-1.6082258704620944,0.005,0.018,1
0.3310519875144973,-1.3553359484234324,0.005,0.018,1
0.3310519875144973,-1.5443675327940891,0.005,0.018,1
0.3310519875144973,-1.8422670954265357,0.005,0.018,1
0.3310519875144973,-1.5771051438674064,0.005,0.018,1
0.3310519875144973,-1.4319276107373042,0.005,0.018,1
0.3310519875144973,-1.2444679532367635,0.005,0.018,1
0.3310519875144973,-1.731001679650034,0.005,0.018,1
0.3310519875144973,-1.59319722866673,0.005,0.018,1
0.3310519875144973,-1.5890787315171666,0.005,0.018,1
0.3310519875144973,-1.5105445999918183,0.005,0.018,1
0.3310519875144973,-1.7782751135524508,0.005,0.018,1
0.3310519875144973,-1.8084603470345746,0.005,0.018,1
0.3310519875144973,-1.1754232836266887,0.005,0.018,1
0.3310519875144973,-1.5703523322852915,0.005,0.018,1
0.3310519875144973,-1.4585979639648183,0.005,0.018,1
0.3310519875144973,-1.7709807935973982,0.005,0.018,1
0.3310519875144973,-0.9261539485083636,0.005,0.018,1
0.3310519875144973,-1.5526125571613383,0.005,0.018,1
0.3310519875144973,-1.5231407459795046,0.005,0.018,1
0.3310519875144973,-0.8800958579915239,0.005,0.018,1
0.3310519875144973,-1.4687031878816148,0.005,0.018,1
0.3310519875144973,1.1220742225218867,0.005,0.018,1
0.3310519875144973,-0.7689516205882256,0.005,0.018,1
0.3310519875144973,-0.503691442182137,0.005,0.018,1
0.3310519875144973,-0.9185593627632356,0.005,0.018,1
0.3310519875144973,-1.6223335861414272,0.005,0.018,1
0.3310519875144973,-1.8583649120477066,0.005,0.018,1
0.3310519875144973,-1.0690851460563309,0.005,0.018,1
0.3310519875144973,-1.1975736892839546,0.005,0.018,1
0.33127504752292264,-0.23410430311714864,0.317,0.411,1
0.3313014419229801,-0.5666850088527982,0.039,0.071,1
0.33155141508059327,-0.588541583501743,0.298,0.357,1
0.33178218076161664,-0.13244263948631674,0.107,0.161,1
0.33180274123522757,-0.5956279104211553,0.176,0.232,1
0.33187395144045945,0.61409804960207,0.234,0.179,1
0.33213780945032834,-0.1334636762480399,0.444,0.536,1
0.332368480049979,-0.1290995109920271,0.151,0.214,1
0.332552330416901,0.45751568388001873,0.073,0.036,1
0.33302886307736085,-0.6181870892009493,0.054,0.089,1
0.33302886307736085,-0.7631860264299357,0.054,0.089,1
0.33302886307736085,-0.6954266379163765,0.054,0.089,1
0.33306255762258824,-0.49565236395919565,0.127,0.179,1
0.3331401621649165,0.5099096904885567,0.176,0.125,1
0.3335165280220607,-0.15686991574525677,0.176,0.25,1
0.33404839540623144,-0.36974339614687635,0.039,0.071,1
0.3340833811578395,0.38975041626587004,0.566,0.554,1
0.33425720148510724,0.8915407922886309,0.112,0.071,1
0.3344429511086161,0.36853963993524563,0.317,0.268,1
0.33470331278963134,0.4678115890952111,0.39,0.357,1
0.33491594078945114,0.4416973624059399,0.434,0.375,1
0.33494985460461635,0.431634195192776,0.434,0.429,1
0.3351284356277588,-0.13612429748011734,0.537,0.661,1
0.33543365575014344,-0.6332961476632537,0.054,0.089,1
0.33543365575014344,1.5281224392459354,0.068,0.036,1
0.33543365575014344,1.4171445826690916,0.068,0.036,1
0.33584386154459295,0.8352816987262524,0.132,0.089,1
0.33584386154459295,1.047766384833487,0.132,0.089,1
0.3358980600449673,-0.6404217233603189,0.083,0.125,1
0.3360671389566223,-0.23823782115859715,0.415,0.482,1
0.3361524787335138,0.8362411681735686,0.112,0.071,1
0.33673145789776165,0.16921292868377155,0.254,0.196,1
0.33680999339985873,-0.14905941258385624,0.039,0.071,1
0.3369927602888991,-0.36139220461607097,0.22,0.286,1
0.33721601204062307,0.8262408151752236,0.093,0.054,1
0.33723337609087245,0.4342952477620985,0.073,0.036,1
0.3373881047008621,0.5384872180319995,0.195,0.143,1
0.33784960227503735,-0.543434716378211,0.054,0.089,1
0.33784960227503735,-0.5540007992675116,0.054,0.089,1
0.3380546574136356,-0.3618125903550504,0.093,0.143,1
0.3385133352789785,-0.32871059818548903,0.273,0.357,1
0.3392727680728074,0.6282761240878777,0.166,0.125,1
0.33930718018107153,0.9577683535150667,0.093,0.054,1
0.33930718018107153,0.8166659744674953,0.093,0.054,1
0.33989381714392036,1.0789720011011312,0.161,0.125,1
0.3399637353905803,0.8834350409864309,0.112,0.071,1
0.3399746218237948,0.3941415149762001,0.429,0.411,1
0.34027669836860286,-0.6271203683399973,0.054,0.089,1
0.3404689752245879,-0.22819294412207158,0.488,0.571,1
0.34071657033532593,-0.28767995949636016,0.122,0.179,1
0.3408369560579319,-0.23935231624477793,0.176,0.25,1
0.34094269188576054,-0.4275278940381421,0.312,0.375,1
0.3409449869514654,-0.4991520160117926,0.234,0.304,1
0.3411519982143793,-0.6592972968543895,0.112,0.161,1
0.3411519982143793,0.8063515736555289,0.132,0.089,1
0.341406648187884,0.8621490353891652,0.093,0.054,1
0.34180717698389235,-0.40865593056575444,0.068,0.107,1
0.34187971032428477,0.9574625778831447,0.112,0.071,1
0.3420500530606705,0.8084597138578624,0.151,0.107,1
0.3420832645076071,-0.7764698502768297,0.098,0.143,1
0.3423770978419152,-0.21835565310901828,0.039,0.071,1
0.34289377391335585,-0.16321594237509046,0.351,0.429,1
0.3432439274088974,-0.1994530985833629,1,0.964,1
0.3433203281020606,0.6712974679525321,0.171,0.125,1
0.34351441278096034,0.7708787909390331,0.093,0.054,1
0.34351441278096034,0.8089743051392426,0.093,0.054,1
0.34372587075360095,0.7559092800929772,0.151,0.107,1
0.3438777841898351,-0.2793320772038381,0.078,0.125,1
0.344010982493387,-0.7409032249712779,0.068,0.107,1
0.34418266403672937,0.34189065396930785,0.156,0.107,1
0.3449969360994642,1.6111594045117543,0.088,0.054,1
0.34516431944783815,-0.591808978027359,0.054,0.089,1
0.34516431944783815,-0.7417695076735069,0.054,0.089,1
0.34516431944783815,1.2512753248266457,0.068,0.036,1
0.34516431944783815,1.3601758178043521,0.068,0.036,1
0.34516431944783815,1.1557575141690202,0.068,0.036,1
0.3453697732105706,0.4971146845129416,0.249,0.196,1
0.34539517461127683,0.6199308060943884,0.21,0.161,1
0.34563047038152217,0.8962867579516809,0.093,0.054,1
0.34563047038152217,0.3381724535492152,0.093,0.054,1
0.34563047038152217,0.779773963755447,0.093,0.054,1
0.3456949420073878,0.3874494008295146,0.322,0.268,1
0.34583888008010455,-0.3970485431051949,0.312,0.357,1
0.34622383785136096,-0.6036297084344195,0.068,0.107,1
0.34623746715979004,0.16790179059897659,0.922,0.982,1
0.3465135470677249,0.8881971797370258,0.132,0.089,1
0.34686110379417895,0.52033320302333,0.21,0.161,1
0.3469491708898533,-0.24674156959734628,0.727,0.768,1
0.3471417593554544,0.15563567995310135,0.537,0.518,1
0.3472202489049782,-0.16396313703824583,0.415,0.518,1
0.3476248331801233,1.217758615943887,0.068,0.036,1
0.3476248331801233,1.2142506716301913,0.068,0.036,1
0.3476248331801233,1.123800922010501,0.068,0.036,1
0.34765556670910375,0.23561439836075748,0.263,0.196,1
0.34766899037433957,-0.10777510588338801,0.093,0.143,1
0.3483125890985895,-0.6350883748809948,0.112,0.161,1
0.3483125890985895,-0.31381602830999666,0.112,0.161,1
0.3483125890985895,0.7594481504281381,0.132,0.089,1
0.3483125890985895,0.8245418164427576,0.132,0.089,1
0.3487885182422867,0.16752811981350568,0.683,0.589,1
0.3488636881568958,0.39017008834345496,0.239,0.179,1
0.34933110206343104,-0.17653339829459624,0.122,0.179,1
0.34935372576154916,0.4298231635417161,0.317,0.268,1
0.3496850115590776,0.6696271911603188,0.259,0.214,1
0.3498874487906628,0.7426414354672766,0.093,0.054,1
0.35009647397016924,1.0891878722124573,0.068,0.036,1
0.35009647397016924,1.1143249817038958,0.068,0.036,1
0.3503868263137144,0.4474784530846181,0.2,0.143,1
0.35067667971369654,-0.5875727179768855,0.068,0.107,1
0.3507169914738175,0.9801457027532536,0.18,0.143,1
0.35083740733245966,-0.12267530853282205,0.039,0.071,1
0.3515629429999007,0.6855212046673629,0.112,0.071,1
0.3515629429999007,0.9559653277552229,0.112,0.071,1
0.3516131138334755,-0.5418780556518166,0.098,0.143,1
0.3525792348356061,-0.49154755405536643,0.054,0.089,1
0.3525792348356061,1.1852450045971326,0.068,0.036,1
0.3525792348356061,1.1583139666171052,0.068,0.036,1
0.3525792348356061,0.9331058615844947,0.068,0.036,1
0.3525792348356061,1.2606858051848584,0.068,0.036,1
0.3527643481284915,-0.2871895205661135,0.185,0.25,1
0.3528957667449979,0.5047129323198882,0.307,0.268,1
0.3531405955954243,0.34842943384605757,0.278,0.232,1
0.3534700379790109,0.7221381275948636,0.185,0.143,1
0.35374525616815244,-0.4257782796537761,0.112,0.161,1
0.35417754877422075,0.18418912316608127,0.093,0.054,1
0.35421759637792694,-0.5234549931220676,0.083,0.125,1
0.35424030374785875,0.5483939508841874,0.156,0.107,1
0.35433632815367555,0.3085067462698182,0.512,0.5,1
0.3548004189586962,-0.250089143441137,0.634,0.696,1
0.35507310824820815,-0.6709066918417637,0.054,0.089,1
0.35507310824820815,-0.27632527267982,0.054,0.089,1
0.35507310824820815,0.935130982900283,0.068,0.036,1
0.35547169034896714,0.4424515780765823,0.117,0.071,1
0.35547169034896714,-0.3585131349624604,0.098,0.143,1
0.3554844097059648,0.7039822033598002,0.112,0.071,1
0.3555579292359258,0.43736663527283826,0.195,0.143,1
0.3556560912111647,0.3647569479512993,0.371,0.304,1
0.3559214675594797,1.2529618852828222,0.088,0.054,1
0.3559214675594797,1.089200315755544,0.088,0.054,1
0.35624937405558466,-0.29053229333555775,0.434,0.464,1
0.35633500720826633,0.5552076269172994,0.093,0.054,1
0.3565540815116332,1.4832306828455102,0.044,0.018,1
0.3565540815116332,1.7316738756405385,0.044,0.018,1
0.3565540815116332,1.6170875739451862,0.044,0.018,1
0.3565540815116332,1.4444274800670045,0.044,0.018,1
0.3565540815116332,1.5308724792350472,0.044,0.018,1
0.3565540815116332,1.8551849455001244,0.044,0.018,1
0.3565540815116332,1.462292482964132,0.044,0.018,1
0.3565540815116332,1.6316782803339662,0.044,0.018,1
0.3565540815116332,1.8262364132595228,0.044,0.018,1
